"The acting sucks, the music sucks, the script sucks, the pacing sucks, the special FX suck, the directing sucks... basically, this movie sucks.  ",0
This film tries to be a serious and sophisticated thriller/horror flick and it fails miserably.  ,0
This is probably one of the least effective and utterly unoriginal films I have ever seen in my entire life.  ,0
A piece of cinematic garbage captured on celluloid.  ,0
Avoid at any and all costs.  ,0
"At any rate this film stinks, its not funny, and Fulci should have stayed with giallo and supernatural zombie movies.  ",0
Avoid this film at all costs.  ,0
"I don't know what happened in Season Five, what a mess.  ",0
The only consistent thread holding the series together were the amazing performances of Leni Parker and Anita LaSelva as the two Taelons in quiet idealogical conflict.  ,0
Now this is a movie I really dislike.  ,0
It's one of the most boring Horror movies from the 90's mainly because it starts slow and centers in a boring atmosphere.  ,0
"The puppets look really cheesy , not in a good way like in the Puppet Master 80's flicks.  ",0
"The story is lame, not interesting and NEVER really explains the sinister origins of the puppets.  ",0
There aren't death scenes like in previous movies and the f/x are terrible.  ,0
"I felt asleep the first time I watched it, so I can recommend it for insomniacs.  ",0
"The fact is, this film is a wonderful, heartwarming tale about two people chasing their dreams.  ",1
"The best part about ""Nurse Betty"" is it's unpredictability.  ",1
"Director Neil LaBute uses brutal violence to seperate dreams from reality, and along with the touching drama, and hilarious comedy, you can never tell what is going to happen next.  ",1
"Otherwise, don't even waste your time on this.  ",0
This one just fails to create any real suspense.  ,0
"As for the killer, don't expect anything original or even remotely frightening.  ",0
"There is, however, some pretty good acting (at least, for this type of film).  ",1
I'm so sorry but I really can't recommend it to anyone.  ,0
"One of the most boring,pointless movies I have ever seen.  ",0
The secondary plot line is incomprehensible and its relation to the primary plot line is mystifying.  ,0
Hated it.  ,0
This is one of the worst Sandra Bullock movie since Speed 2 But not quite that bad.  ,0
"I don't understand how this garbage got on the shelves of the movie store, it's not even a real movie!  ",0
I highly doubt that anyone could ever like this trash.  ,0
This is not movie-making.  ,0
"The acting is like watching wooden puppets moving around and reading from a book, that's how bad it is.  ",0
"So I am here to warn you--DO NOT RENT THIS MOVIE, it is the dumbest thing you have never seen!  ",0
I saw this short film on HBO the other day and absolutely loved it.  ,1
I didn't realize how wonderful the short really is until the last two scenes.  ,1
Excellent short film.  ,1
"Hopefully, the director James Cox can turn the short into a feature length film with the same cast, or win us over with a whole new film.  ",1
"I agree with Jessica, this movie is pretty bad.  ",0
"Characters are one-dimensional, even the good guys and especially the bad guys.  ",0
The story line is totally predictable.  ,0
"Not much dialogue, not much music, the whole film was shot as elaborately and aesthetically like a sculpture.  ",1
I've seen soap operas more intelligent than this movie.  ,0
"Bad characters, bad story and bad acting.  ",0
Really awful.  ,0
Not easy to watch.  ,0
"Funny, clever, hip - just like Pray's previous film, Hype!  ",1
It was a long time that i didn't see a so charismatic actor on screen.  ,1
Paolo Sorrentino has written a wonderful story about loneliness and Tony has built one of the most unforgettable characters seen in movies in recent years.  ,1
The movie is not completely perfect but 'Titta Di Girolamo' will stay with you for a long time after the vision of the movie.  ,1
I rate this movie 9/10.  ,1
"I do not know if this was Emilio Estevez's directorial debut, but the pacing, the interplay and development of the characters as well as some clever camera work surrounding the character Estevez plays all suggest a natural eye.  ",1
The interplay between Martin and Emilio contains the same wonderful chemistry we saw in Wall Street with Martin and Charlie.  ,1
"Kathy Bates is wonderful in her characters subtle desperation and escapism; a variation on her character in ""At Play In The Fields Of The Lord"".  ",1
For readers who have already seen one of Miyazaki's films: he is still in top form and made another worthwhile experience.  ,1
"It never condescends, all the characters have good genuine hearts and believable problems.  ",1
The two main characters may be two of the most believable children I ever saw put on screen.  ,1
"They are so easy to love, but even more easy to identify with.  ",1
This movie is great--especially if you enjoy visual arts.  ,1
The scenery that the two daughters paint and photograph are beautiful.  ,1
The story is also both funny and poignant at times.  ,1
"People who like European films and ""art movies"" will like this movie.  ",1
This is truly an art movie--it actually has a lot of art in it.  ,1
Go rent it.  ,1
"However, after finally watching this film, I realized that not only had I had a closed mind to the brilliance it depicts, I also found myself watching it over and over again.  ",1
"It's the one movie that never ceases to interest me, simply because it keeps me alert, as I try to attempt to decipher it's meanings.  ",1
Brilliance indeed.  ,1
"But if you liked movies like The Matrix (and better yet, their sequels) I think you'll appreciate the thought provoking, mindblowing experience this film will give you.  ",1
Think of the film being like a dream.  ,1
Simply beautiful.  ,1
Both Rickman and Stowe play their roles to the hilt in this tale of a childrens' book writer who-- maybe?-- has written a subversive tract.  ,1
"It's a gloriously fun, fast paced and fairly accurate portrayal of the night of a raver.  ",1
It presents a idyllic yet serious portrayal of the ups and downs of the characters lives.  ,1
"Just whatever you do, avoid ""Groove"" as its the antithesis of all that is good about Human Traffic.  ",0
"It's too bad that everyone else involved didn't share Crowe's level of dedication to quality, for if they did, we'd have a far better film on our hands than this sub-par mess.  ",0
The movie seemed a little slow at first.  ,0
But it picked up speed and got right to the point.  ,1
"It showed exactly how the government and the scientist argued for humanity and the reasons of the ""gadget"".  ",1
I enjoyed it.  ,1
I have recommended it to friends.  ,1
I was particularly pleased with the acting ability of Dwight Schultz.  ,1
"Both actors truly understand and become their particular character, delivering a convincing, sincere performance.  ",1
"Their on-screen chemistry, critical to the entire film, is genuine.  ",1
"The film's dialogue is natural, real to life.  ",1
"The writer, Gorman Bechard, undoubtedly did his homework because all references are industry and character-age appropriate.  ",1
The incredible soundtrack truly captures the essence of the film.  ,1
"Each track commands sentiment, actually contributing to the scenes and characters.  ",1
Definitely worth seeing it's the sort of thought provoking film that forces you to question your own threshold of loneliness.  ,1
"Hayao Miyazaki's latest and eighth film for Studio Ghibili, ""Gake No Ue No Ponyo"" (Ponyo on the Cliff by the Sea) is a wonderfully fun and imaginative look at childhood.  ",1
"At a time when it seems that film animation has been dominated by Disney/Pixar's CGI masterpieces, it is both refreshing and comforting to know that Miyazaki is still relying on traditional hand-drawn animation to tell his charming and enchanting stories.  ",1
Enough can not be said of the remarkable animation in this film.  ,1
The art style has the appearance of crayon/pencil drawings and is wonderfully colorful and fanciful.  ,1
"If you act in such a film, you should be glad that you're gonna drift away from earth as far as possible!  ",0
"This one wants to surf on the small wave of space movies in 1998 (Deep Impact and Armageddon), and this one fails everywhere.  ",0
If you haven't choked in your own vomit by the end (by all the cheap drama and worthless dialogue) you've must have bored yourself to death with this waste of time.  ,0
"Still, it makes up for all of this with a super ending that depicts a great sea vessel being taken out by the mighty frost.  ",1
"Just consider the excellent story, solid acting and look of the film as added bonuses.  ",1
"Instead, we got a bore fest about a whiny, spoiled brat babysitting.  ",0
"Then I watched it again two Sundays ago (March 20th, 2005) and I began to really enjoy it and this time I taped the entire thing.  ",1
It is a very well acted and done TV Movie.  ,1
Judith Light is one of my favorite actresses and I think she does a superb job in this film!  ,1
I keep watching it over and over.  ,1
"It's a sad movie, but very good.  ",1
"If you have not seen this movie, I definitely recommend it!  ",1
"She is as lovely as usual, this cutie!  ",1
Still it's quite interesting and entertaining to follow.  ,1
;) Recommend with confidence!  ,1
This movie is well-balanced with comedy and drama and I thoroughly enjoyed myself.  ,1
It was a riot to see Hugo Weaving play a sex-obsessed gay real estate salesman who uses his clients' houses for his trysts with the flaming Darren (Tom Hollander).  ,1
":) Anyway, the plot flowed smoothly and the male-bonding scenes were a hoot.  ",1
"The opening sequence of this gem is a classic, and the cat n mouse games that follow are a delight to watch.  ",1
Fans of the genre will be in heaven.  ,1
Lange had become a great actress.  ,1
It looked like a wonderful story.  ,1
I never walked out of a movie faster.  ,0
I just got bored watching Jessice Lange take her clothes off!  ,0
"Unfortunately, any virtue in this film's production work was lost on a regrettable script.  ",0
"In a word, it is embarrassing.  ",0
Exceptionally bad!  ,0
All in all its an insult to one's intelligence and a huge waste of money.  ,0
So there is no way for me to plug it in here in the US unless I go by a converter.,0
"Good case, Excellent value.",1
Great for the jawbone.,1
Tied to charger for conversations lasting more than 45 minutes.MAJOR PROBLEMS!!,0
The mic is great.,1
I have to jiggle the plug to get it to line up right to get decent volume.,0
"If you have several dozen or several hundred contacts, then imagine the fun of sending each of them one by one.",0
If you are Razr owner...you must have this!,1
"Needless to say, I wasted my money.",0
What a waste of money and time!.,0
And the sound quality is great.,1
He was very impressed when going from the original battery to the extended battery.,1
If the two were seperated by a mere 5+ ft I started to notice excessive static and garbled sound from the headset.,0
Very good quality though,1
"The design is very odd, as the ear ""clip"" is not very comfortable at all.",0
Highly recommend for any one who has a blue tooth phone.,1
I advise EVERYONE DO NOT BE FOOLED!,0
So Far So Good!.,1
Works great!.,1
It clicks into place in a way that makes you wonder how long that mechanism would last.,0
"I went on Motorola's website and followed all directions, but could not get it to pair again.",0
I bought this to use with my Kindle Fire and absolutely loved it!,1
The commercials are the most misleading.,0
I have yet to run this new battery below two bars and that's three days without charging.,1
I bought it for my mother and she had a problem with the battery.,0
Great Pocket PC / phone combination.,1
I've owned this phone for 7 months now and can say that it's the best mobile phone I've had.,1
I didn't think that the instructions provided were helpful to me.,0
People couldnt hear me talk and I had to pull out the earphone and talk on the phone.,0
Doesn't hold charge.,0
"This is a simple little phone to use, but the breakage is unacceptible.",0
This product is ideal for people like me whose ears are very sensitive.,1
It is unusable in a moving car at freeway speed.,0
I have two more years left in this contract and I hate this phone.,0
Car charger as well as AC charger are included to make sure you never run out of juice.Highy recommended,1
You need at least 3 mins to get to your phone book from the time you first turn on the phone.Battery life is short.,0
It has kept up very well.,1
Poor Talk Time Performance.,0
The case is great and works fine with the 680.,1
worthless product.,0
"It has a great camera thats 2MP, and the pics are nice and clear with great picture quality.",1
I was not impressed by this product.,0
Nice headset priced right.,1
I only hear garbage for audio.,0
Excellent bluetooth headset.,1
It has all the features I want,1
Who in their right mind is gonna buy this battery?.,0
AFTER ARGUING WITH VERIZON REGARDING THE DROPPED CALLS WE RETURNED THE PHONES AFTER TWO DAYS.,0
This case seems well made.,1
Disappointed with battery.,0
Not loud enough and doesn't turn on like it should.,0
good protection and does not make phone too bulky.,1
A usable keyboard actually turns a PDA into a real-world useful machine instead of just a neat gadget.,1
This phone is pretty sturdy and I've never had any large problems with it.,1
I love this thing!,1
Everything about it is fine and reasonable for the price i.e.,1
VERY DISAPPOINTED.,0
I even dropped this phone into a stream and it was submerged for 15 seconds and it still works great!,1
I have been very happy with the 510 and have had NO complaints from any one regarding my sound quality on their end.,1
The buttons for on and off are bad.,0
Essentially you can forget Microsoft's tech support.,0
"I really recommend this faceplates since it looks very nice, elegant and cool.",1
These headphones were a great find - and I think they are perhaps the best purchase I've made in the last several years - seriously.,1
Buy a different phone - but not this.,0
You have to hold the phone at a particular angle for the other party to hear you clearly.,0
The one big drawback of the MP3 player is that the buttons on the phone's front cover that let you pause and skip songs lock out after a few seconds.,0
"A week later after I activated it, it suddenly died.",0
It feels more comfortable than most headsets because I wear glasses and that gets in the way sometimes.,1
Great for iPODs too.,1
This device is great in several situations:1.),1
Mic Doesn't work.,0
"Even in my BMW 3 series which is fairly quiet, I have trouble hearing what the other person is saying.",0
Great choice!,1
Nice docking station for home or work.,1
This is a beautiful phone.,1
Love this product.,1
Do Not Buy for D807...wrongly advertised for D807.,0
This is a great little item.,1
"I love this phone , It is very handy and has a lot of features .",1
I purchased this and within 2 days it was no longer working!!!!!!!!!,0
I wear it everyday and it holds up very well.,1
Not a good bargain.,0
"Well packaged, arrived on time, and works as intended.",1
The battery runs down quickly.,0
"This item worked great, but it broke after 6 months of use.",0
The headsets are easy to use and everyone loves them.,1
This phone works great.,1
The construction of the headsets is poor.,0
Product was excellent and works better than the verizon one and Boy was it cheaper!,1
The phone loads super!,1
"For a product that costs as much as this one does, I expect it to work far better and with greater ease than this thing does.",0
Made very sturdy.,1
Worked great!.,1
The ear buds only play music in one ear.,0
Dont waste your money...,0
Will order from them again!,1
If you plan to use this in a car forget about it.,0
I found this product to be waaay too big.,0
Best I've found so far .... I've tried 2 other bluetooths and this one has the best quality (for both me and the listener) as well as ease of using.,1
I'm very disappointed with my decision.,0
Integrated seamlessly with the Motorola RAZR phone.,1
"Buyer Beware, you could flush money right down the toilet.",0
Definitely a bargain.,1
The price was very good and with the free shipping and all it was a good purchase.,1
I received my supposedly new motorola 375 and apparently there was not a match between the phone and the charger.,0
"Pros:-Good camera - very nice pictures , also has cool styles like black and white, and more.",1
"That's a huge design flaw (unless I'm not using it correctly, which I don't think is the case).",0
"I love my 350 headset.. My Jabra350 bluetooth headset is great, the reception is very good and the ear piece is a comfortable fit.",1
"The camera, although rated at an impressive 1.3 megapixels, renders images that fall well below expectations of such a relatively high resolution.",0
I purcashed this for the car charger and it does not work.,0
"Sound quality on both end is excellent, I use headset to call my wife and ask my wife to use headset to call me !2.",1
This phone is slim and light and the display is beautiful.,1
its a little geeky but i think thats its sex on toast and it rocks and oozes sex right down to its battery embedded sleek stylish leather case.,1
"Great product, fast shipping!.",1
Absolutely great.,1
The keyboard is a nice compromise between a full QWERTY and the basic cell phone number keypad.,1
i got this phone around the end of may and i'm completely unhappy with it.,0
It is very comfortable on the ear.,1
It has been a winner for us.,1
)Setup couldn't have been simpler.,1
I've tried several different earpieces for my cell phone and this Jabra one is the first one I've found that fits my ear comfortably.,1
Could not get strong enough signal.,0
Iam very pleased with my purchase.,1
Bad Quality.,0
Gets the job done.,1
Great audio!.,1
Basically the service was very bad.,0
it did not work in my cell phone plug i am very up set with the charger!.,0
"I've only had my bluetooth for a few weeks, but I really like it.",1
The BT headset was such a disapoinment.,0
It is so small and you don't even realize that it is there after a while of getting used to it.,1
The accompanied software is almost brilliant.,1
Headset works great & was packaged nicely to avoid any damage.,1
!I definitly recommend!!,1
Buyer--Be Very Careful!!!!!.,0
The majority of the Logitech earbud headsets failed.,0
Very good stuff for the price.,1
My headset works just peachy-keen.,1
In my house I was getting dropped coverage upstairs and no coverage in my basement.,0
Voice recognition is tremendous!,1
What a waste.,0
"During several different 2 minute calls, I experienced 5 drops and it was in an area that had 5 bars.",0
I was not happy with this item.,0
very disappointed.,0
The phone takes FOREVER to charge like 2 to 5 hours literally.,0
I got this phone on reccomendation from a relative and I'm glad I did.,1
What a waste of time!,0
Its reception is very very poor.,0
Items stated as included from the description ARE NOT INCLUDED.,0
"After 3 months, screen just went black all of a sudden.",0
I Was Hoping for More.,0
"Audio Quality is poor, very poor.",0
I had absolutely no problem with this headset linking to my 8530 Blackberry Curve!,1
"I know that sounds funny, but to me it seemed like sketchy technology that wouldn't work well.Well, this one works great.",1
I've bought $5 wired headphones that sound better than these.,0
This phone is very fast with sending any kind of messages and web browsing is significantly faster than previous phones i have used.,1
"Nice quality build, unlike some cheap s*** out there.",1
This item is fantastic and works perfectly!,1
And I just love the colors!,1
W810i is just SUPERB.,1
"All I can do is whine on the Internet, so here it goes.The more I use the thing the less I like it.",0
Great charger.,1
This is essentially a communications tool that does not communicate.,0
Works like a charm; it work the same as the one I got with the phone.,1
"I still maintain that monkeys shouldn't make headphones, we just obviously don't share enough DNA to copy the design over to humans.",0
Great Value.,1
Doesn't work at all.. I bougth it for my L7c and its not working.,0
"The look of it is very sharp and the screen is nice and clear, with great graphics.",1
doesn't last long.,0
One thing I hate is the mode set button at the side.,0
EXCELLENT SERVICE!!!!!!!!.,1
Thank you for wasting my money.,0
How can that be?The audio quality is poor.,0
The iGo chargers and tips are really great.,1
The file browser offers all the options that one needs.Handsfree is great.,1
Superb Phone on a Great Network.,1
"I connected my wife's bluetooth,(Motorola HS850) to my phone and it worked like a charm whether the phone was in my pocket or the case.",1
"I put the latest OS on it (v1.15g), and it now likes to slow to a crawl and lock up every once in a while.",0
It only recognizes the Phone as its storage device.,0
"If you like a loud buzzing to override all your conversations, then this phone is for you!",0
Don't buy this product.,0
I've had this bluetoooth headset for some time now and still not comfortable with the way it fits on the ear.,0
The sound quality is good and functionality is awesome.,1
"I have this phone and it is a thorn in my side, I really abhor it.",0
I recently had problems where I could not stay connected for more than 10 minutes before being disconnected.,0
Incredible!.,1
Design Flaw?.,0
Great phone!.,1
Waste of 13 bucks.,0
"But when I check voice mail at night, the keypad backlight turns off a few seconds into the first message, and then I'm lost.",0
The replacement died in a few weeks.,0
Any ring tone..Overall good phone to buy..,1
Lately they have been extremely nice and helpful on the phone.,1
I have had problems wit hit dropping signal and more.,0
Not impressed.,0
"Light weight, I hardly notice it is there.",1
You'll love how thin it is.,1
Bad Choice.,0
The pleather case doesn't fit.,0
"useless phone, simply deaf.",0
"The color is even prettier than I thought it would be, and the graphics are incredibly sharp.",1
All in all I think it was a good investment.,1
It makes very strange ticking noises before it ends the call.,0
The best electronics of the available FM Transmitters.,1
Battery lasts only a few hours.,0
"great headset, very impressed - H500.",1
"The ""1.2"" mega pixel camera, being a part of a phone, is reasonably good7.",1
I've had this for nearly 2 years and it has worked great for me.,1
Good transmit audio.,1
We are sending it back.,0
I did not bother contacting the company for few dollar product but I learned the lesson that I should not have bought this form online anyway.,0
"If you hate earbugs, avoid this phone by all means.",0
Great price also!,1
"The range is very decent, I've been able to roam around my house with the phone in the living room with no reception/sound quality issues.",1
fast service.,1
I would highly recommend this.,1
I would recommend this.,1
"I also didn't like the ""on"" button, it felt like it would crack with use.",0
WORST PHONE EVER.,0
I'm still infatuated with this phone.,1
Freezes frequently4.,0
It's kind of embarrassing to use because of how it looks and mostly it's embarrassing how child-like the company is.,0
"Simple, lightweight and great fit.",1
"All in all, I'd expected a better consumer experience from Motorola.",0
There's a horrible tick sound in the background on all my calls that I have never experienced before.,0
These are certainly very comfortable and functionality is decent.,1
I usually don't like headbands but this one is very lightweight & doesn't mess up my hair.,1
I'm a bit disappointed.,0
"I have had this phone for over a year now, and I will tell you, its not that great.",0
I ordered this for sony Ericsson W810i but I think it only worked once (thats when I first used it).,0
The battery is completely useless to me.,0
What a big waste of time.,0
Don't waste your $$$ on this one.,0
Great sound and service.,1
Really pleased with this product so far.,1
One of my favorite purchases ever.,1
best bluetooth on the market.,1
Authentic leather with nice shine and comfort .I recommend you this case !!,1
I was very excited to get this headset because I thought it was really cute.,1
Do not make the same mistake as me.,0
Big Disappointment with calendar sync.,0
the phone was unusable and was not new.,0
Worst Customer Service Ever.,0
"No additional ear gels provided, and no instructions whatsoever.",0
It defeats the purpose of a bluetooth headset.,0
Worth every penny.,1
Excellent wallet type phone case.,1
Nice headphones for the price and they work great!,1
Internet is excrutiatingly slow.,0
"It is very comfortable to wear as well, which is probably the most important aspect about using a case.",1
"It's fits like a glove and is strong, secure, and durable.",1
O my gosh the best phone I have ever had.,1
It's very attractive and appears to be of good quality.,1
I love all the features and form factor.,1
This product had a strong rubber/petroleum smell that was unbearable after a while and caused me to return it,0
poor quality and service.,0
"The cable looks so thin and flimsy, it is scary.",0
Great Earpiece.,1
Excellent hands free tool.,1
Great for using with your home stereo.,1
Good product - incredible value.,1
Only had this a month but it's worked flawlessly so far.,1
Works great.,1
Absolutel junk.,0
THAT one didn't work either.,0
Battery life is real good.,1
Returned 8 hours later.,0
It's a great item.,1
Don't waste your money!.,0
Love this headset!,1
"Not only will it drain your player, but may also potentially fry it.",0
Worked perfectly!,1
Unreliable - I'm giving up.,0
I gave it 5 stars because of the sound quality.,1
Avoid this one if you can.,0
Reversible plug works great.,1
I wasted my little money with this earpiece.,0
Very good phone.,1
"Best of all is the rotating feature, very helpful.",1
Comfort for our whole family.,1
"Good product, good seller.",1
I love this bluetooth!,1
"First of all, it doesn't wear well.",0
I am very impressed with this headset from Plantronics.,1
I got it because it was so small and adorable.,1
Great phone!.,1
I wouldn't recommend buying this product.,0
Piece of Junk.,0
Poorly contstruct hinge.,0
"This item is great, installed it, let it charged up overnite and it has been working good every since with no problems",1
Great Phone.,1
Don't buy it.,0
Excellent Phone.,1
DO NOT PURCHASE THIS PHONE.,0
The voice recognition thru the handset is excellent.,1
This is hands down the best phone I've ever had.,1
"Works great, when my cat attacked the phone he scratched the protective strip instead of destroying the screen.",1
This one works and was priced right.,1
Customer service was terrible.,0
Battery life still not long enough in Motorola Razor V3i.,0
Sending it back.,0
Now I know that I made a wise decision.,1
Someone shouldve invented this sooner.,1
Good price.,1
Everything worked on the first try.The device was certainly engineered in a clever way and the construction feels good.,1
I received it quickly and it works great!!,1
Has been working great.,1
"As many people complained, I found this headset's microphone was very weak.",0
My 5-year old Nokia 2160 from Tracfone holds the charge a lot better than this.,0
They do not care about the consumer one bit.,0
"This is a good battery, and it got here really fast.",1
The instruction manual is lacking.,0
Also its slim enough to fit into my alarm clock docking station without removing the case.,1
Phone now holds charge like it did when it was new.,1
The battery is unreliable as well as the service use antena.,0
It's uncomfortable and the sound quality is quite poor compared with the phone (Razr) or with my previous wired headset (that plugged into an LG).,0
We have gotten a lot of compliments on it.,1
This is definitely a must have if your state does not allow cell phone usage while driving.,1
I want my money back.,0
I love this device.,1
I am also very happy with the price.,1
I ordered this product first and was unhappy with it immediately.,0
The Ngage is still lacking in earbuds.,0
I was able to do voice dialing in the car with no problem.,1
"I have 2-3 bars on my cell phone when I am home, but you cant not hear anything.",0
"good item, low price.",1
"However-the riingtones are not the best, and neither are the games.",0
The plug did not work very well.,0
AMAZON SUCKS.,0
Rip off---- Over charge shipping.,0
VERY comfortable.,1
The battery is working well as a replacement for the original that came with the phone over 2 years ago.,1
The reception is excellent!,1
"It fits comfortably in either ear, the sound is clear and loud, and the charge lasts a couple of days.",1
"very clear, quality sound and you don't have to mess with the sound on your iPod since you have the sound buttons on the headset.",1
1. long lasting battery (you don't have to recharge it as frequentyly as some of the flip phones)2.,0
Obviously there is a problem with the adhesive.,0
Very disappointing.,0
"It was an inexpensive piece, but I would still have expected better quality.",0
It is practically useless and did not add any kind of boost to my reception after I bought it.,0
Excellent sound quality.,1
Was not happy.,0
A PIECE OF JUNK THAT BROKE AFTER BEING ON MY PHONE FOR 2 DAYS!!!,0
New Battery works great in phone.,1
Worst customer service.,0
"I've dropped my phone more times than I can say, even on concrete and my phone is still great (knock on wood!).",1
Reception is terrible and full of static.,0
Good audio quality.,1
This little device has transformed my organizational capability and made my life a whole lot easier.,1
"I was sitting in my vehicle, with the cradle on my belt, and the headset lost signal.",0
Were JERKS on the phone.,0
Works like a charm.. Works as advertised.,1
"Comfortable, Nice Range, Good Battery Life.",1
Their network coverage in Los Angeles is horrible.,0
Excellent starter wireless headset.,0
"The loudspeaker option is great, the bumpers with the lights is very ... appealing.",0
The only thing that I think could improve is the sound leaks out from the headset.,0
"First off the reception sucks, I have never had more than 2 bars, ever.",0
The phone gets EXTREMELY HOT!,0
"The microphone also works well, but (according to people I have called) it applifies everything.",1
Nice design and quality.,1
"Also, if your phone is dropped, this case is not going to save it, specially when dropped face down.",0
"It is light, easy to use, and has very clear reception and transmission.",1
"bad fit, way too big.",0
It definitely was not as good as my S11.,1
awesome device.,1
Waste of money.,0
"I had ordered a motorola data cable, got a very well finished and working product.",1
Love This Phone.,1
I was looking for this headset for a long time and now that I've got it I couldn't be happier.,1
"I'll be drivng along, and my headset starts ringing for no reason.",0
Display is excellent and camera is as good as any from that year.,1
Battery life is also great!,1
The worst phone I've ever had.... Only had it for a few months.,0
Not a good item.. It worked for a while then started having problems in my auto reverse tape player.,0
This is so embarassing and also my ears hurt if I try to push the ear plug into my ear.,0
Protects the phone on all sides.,1
This is a VERY average phone with bad battery life that operates on a weak network.,0
"Clear Skype Calls, Long Battery Life, Long Range.",1
Soyo technology sucks.,0
Great Hands Free Device.,1
"you can even take self portraits with the outside (exterior) display, very cool.",1
Same problem as others have mentioned.,0
After trying many many handsfree gadgets this is the one that finally works well.,1
Magical Help.,1
The worst piece of crap ever along with the Verizon customer service.,0
Poor sound quality.,0
The best phone in market :).,1
It worked very well.,1
The company shipped my product very promptly and it works well.,1
Exactly what I wanted.,1
The picture resolution is far below what other comparably-priced phones are offering today.,0
This is a great deal.,1
"Excellent product, I am very satisfied with the purchase.",1
I highly recommend these and encourage people to give them a try.,1
Better than you'd expect.,1
"Using all earpieces, left or right, this thing will not stay on my ear.",0
Great product and price.,1
"Sounds good reasonably priced and effective, Its that simple !",1
Still Waiting...... I'm sure this item would work well.. if I ever recieve it!,0
what a disappointment,0
Very prompt service.,1
Excellent product for the price.,1
Very pleased with this headset.,1
don't waste your money and time.,0
I especially love the long battery life.,1
"It's so stupid to have to keep buying new chargers, car chargers, cradles, headphones and car kits every time a new phone comes out.",0
Works great.,1
Plantronics Bluetooth Excelent Buy.,1
I came over from Verizon because cingulair has nicer cell phones.... the first thing I noticed was the really bad service.,0
I'll be looking for a new earpiece.,0
I highly recommend this device to everyone!,1
Jawbone Era is awesome too!,1
We received a WHITE colored battery that goes DEAD after a couple hoursTHe original used to last a week - but still lasts longer than thereplacement,0
After a year the battery went completely dead on my headset.,0
"I have used several phone in two years, but this one is the best.",1
An Awesome New Look For Fall 2000!.,1
This is the first phone I've had that has been so cheaply made.,0
"Att is not clear, sound is very distorted and you have to yell when you talk.",0
The plastic breaks really easy on this clip.,0
Price is good too.,1
Don't make the same mistake I did.,0
Oh and I forgot to also mention the weird color effect it has on your phone.,0
I'm using it with an iriver SPINN (with case) and it fits fine.,1
Also the area where my unit broke).- I'm not too fond of the magnetic strap.,0
"Overall, I am psyched to have a phone which has all my appointments and contacts in and gets great reception.",1
"every thing on phone work perfectly, she like it.",1
"Another note about this phone's appearance is that it really looks rather bland, especially in the all black model.",0
IT'S REALLY EASY.,1
My Sanyo has survived dozens of drops on blacktop without ill effect.,1
Fantastic earphones.,1
It finds my cell phone right away when I enter the car.,1
Low Quality.,0
I highly recommend this modest priced cellular phone.,1
But it does get better reception and clarity than any phone I've had before.,1
Warning - Stay away.,0
I wish I could return the unit and get back my money.,0
Awsome Device Works Great!!.,1
I used to talk on it for 1 - 1 1/2 hours and the battery would be literally drained and dying.,0
"If you don't find it, too bad, as again the unit comes with one earpad only.I would not recommend this to anyone.",0
Very Displeased.,0
"I might have gotten a defect, but I would not risk buying it again because of the built quality alone.",0
They made this case too small and is very difficult to install.,0
Restored my phone to like new performance.,1
"I would recommend purchasing the Jabra JX-10 series 2 which works flawlessly with my Moto Q, go figure.",1
"I searched the Internet, and found this one to be the best value.",1
Does not fit.,0
Very happy with this product.,1
"The screen size is big, key pad lit well enough, and the camera quality is excellent for a camera phone.",1
There's really nothing bad I can say about this headset.,0
"i'm glad i found this product on amazon it is hard to find, it wasn't high priced.",1
Portable and it works.,1
"My colleague & I now get great reception.A little expensive, but performance is great.",1
I even fully charged it before I went to bed and turned off blue tooth and wi-fi and noticed that it only had 20 % left in the morning.,0
I've also had problems with the phone reading the memory card in which I always turn it on and then off again.,0
Not good when wearing a hat or sunglasses.,0
Timely shipment and quality product.,1
Nice solid keyboard.,1
Very well made and fits my Surefire GX2 perfectly.,1
Horrible phone.,0
BT50 battery junk!.,0
We would recommend these to others.,1
Cant get the software to work with my computer.,0
Disappointed!.,0
poor voice clarity.,0
The battery works great!,1
No buyers remorse on this one!.,0
Very disappointed in AccessoryOne.,0
I find this inexcusable and so will probably be returning this phone and perhaps changing carriers.,0
"Looks great and is strong.""",1
"I have had TMobile service for 2 or 3 years now, and I am pretty happy with it.",1
The update procedure is difficult and cumbersome.,0
Disappointment.. I hate anything that goes in my ear.,0
Great software for Motorolas.,1
The delivery was on time.,1
Very easy to use.,1
"Uncomfortable In the Ear, Don't use with LG VX9900 (EnV).",0
The volume switch rocketed out of the unit to a destination unknown.,0
"It holds a charge for a long time, is reasonably comfortable under long-wearing conditions and the quality of sound is tremendous.",1
I'd like to return it.,0
The keyboard is really worthwhile in usefulness and is sturdy enough I don't expect any problems.,1
"Verizon's bills, however, are difficult to understand even though their pricing plans are simple.",0
"After charging overnight, these batteries work great.",1
You won't regret it!,1
I love this phone!.,1
A Disappointment.,0
Its not user friendly.,0
Unfortunately the ability to actually know you are receiving a call is a rather important feature and this phone is pitiful in that respect.,0
"Then I exchanged for the same phone, even that had the same problem.",0
This results in the phone being either stuck at max volume or mute.,0
This PDA rocks.,1
